2017,"Sentiment analysis via multi-layer perceptron trained by meta-heuristic optimisation.",IEEE BigData,"Dabiah Ahmed Alboaneen,Huaglory Tianfield,Yan Zhang 0047"
2016,"Buyer targeting optimization: A unified customer segmentation perspective.",IEEE BigData,"Jingyuan Yang,Chuanren Liu,Mingfei Teng,March Liao,Hui Xiong 0001"
2016,"Finding informative comments for video viewing.",IEEE BigData,"Seung-Woo Choi,Aviv Segev"
2019,"Explainable Deep Learning Applied to Understanding Opioid Use Disorder and Its Risk Factors.",IEEE BigData,"Terri Elizabeth Workman,Qing Zeng-Treitler,YiJun Shao,Joel Kupersmith,Friedhelm Sandbrink,Joseph L. Goulet,Nawar M. Shaar,Christopher Spevak,Cynthia Brandt,Marc R. Blackman"
2020,"A Graph Neural Network For Assessing The Affective Coherence Of Twitter Graphs.",IEEE BigData,"Georgios Drakopoulos,Ioanna Giannoukou,Phivos Mylonas,Spyros Sioutas"
2019,"InfDetect: a Large Scale Graph-based Fraud Detection System for E-Commerce Insurance.",IEEE BigData,"Cen Chen,Chen Liang,Jianbin Lin,Li Wang 0056,Ziqi Liu,Xinxing Yang,Jun Zhou 0011,Shuang Yang,Yuan Qi 0001"
2019,"Tale of Three States: Analysis of Large Person-to-Person Online Financial Transactions in Three Baltic Countries.",IEEE BigData,"Rajesh Sharma,Artem Mateush,Jaan Übi"
2016,"Security and privacy for big data: A systematic literature review.",IEEE BigData,"Boel Nelson,Tomas Olovsson"
2020,"A Study of Self-Privacy Violations in Online Public Discourse.",IEEE BigData,"Prasanna Umar,Anna Cinzia Squicciarini,Sarah Michele Rajtmajer"
2015,"Maritime situation analysis framework: Vessel interaction classification and anomaly detection.",IEEE BigData,"Hamed Yaghoubi Shahir,Uwe Glässer,Amir Yaghoubi Shahir,Hans Wehn"
2017,"ATM: A distributed, collaborative, scalable system for automated machine learning.",IEEE BigData,"Thomas Swearingen,Will Drevo,Bennett Cyphers,Alfredo Cuesta-Infante,Arun Ross,Kalyan Veeramachaneni"
2020,"ThanosNet: A Novel Trash Classification Method Using Metadata.",IEEE BigData,"Alan Sun,Harry Xiao"
2018,"Learning Patterns from Imbalanced Evolving Data Streams.",IEEE BigData,"Manal Almuammar,Maria Fasli"
2020,"Search Wandering Score: Predicting Timings of Online Shopping based on Wandering in User's Web Search Queries.",IEEE BigData,"Kota Tsubouchi,Wataru Sasaki,Tadashi Okoshi,Jin Nakazawa"
2018,"Salient Object Detection with Convex Hull Overlap.",IEEE BigData,"YongQing Liang"
2017,"Fighting fake news spread in online social networks: Actual trends and future research directions.",IEEE BigData,"Alina Campan,Alfredo Cuzzocrea,Traian Marius Truta"
2017,"Mathematical programming for social network analysis.",IEEE BigData,"Harun Pirim"
2016,"Analytics-driven data ingestion and derivation in the AWESOME polystore.",IEEE BigData,"Subhasis Dasgupta,Kevin Coakley,Amarnath Gupta"
2014,"Epidemiological modeling of bovine brucellosis in India.",IEEE BigData,"Gloria J. Kang,L. Gunaseelan,Kaja M. Abbas"
2017,"Insurance premium optimization using motor insurance policies - A business growth classification approach.",IEEE BigData,"Daniel Muller,Yiea-Funk Te"
2015,"Scalable storage structure for pattern matching on big graph data.",IEEE BigData,"Janani Balaji,Rajshekhar Sunderraman"
2018,"An In-depth Comparison of Group Betweenness Centrality Estimation Algorithms.",IEEE BigData,"Mostafa Haghir Chehreghani,Albert Bifet,Talel Abdessalem"
2020,"Validation of an Alternative Neural Decision Tree.",IEEE BigData,"Yu Leo Lu,Chunming Wang"
2018,"Initial Explorations of Sparse Matrix-Vector Multiplication on EMU's Migratory Memory Side Processing.",IEEE BigData,"Matthew Bredin,Abdel-Hameed A. Badawy,Janice O. McMahon,Shannon K. Kuntz"
2016,"Distributed and cloud-based multi-model analytics experiments on large volumes of climate change data in the earth system grid federation eco-system.",IEEE BigData,"Sandro Fiore,Marcin Plóciennik,Charles M. Doutriaux,Cosimo Palazzo,J. Boutte,Tomasz Zok,Donatello Elia,Michal Owsiak,Alessandro D'Anca,Z. Shaheen,Riccardo Bruno,Marco Fargetta,Miguel Caballer,Germán Moltó,Ignacio Blanquer,Roberto Barbera,Mário David,Giacinto Donvito,Dean N. Williams,V. Anantharaj,Davide Salomoni,Giovanni Aloisio"
2018,"Detecting unmanaged and unauthorized devices on the network with long short-term memory network.",IEEE BigData,"Derek Lin,Baoming Tang"
2019,"Towards a Flexible System Architecture for Automated Knowledge Base Construction Frameworks.",IEEE BigData,"Osman Din"
2019,"CTC-Attention based Non-Parametric Inference Modeling for Clinical State Progression.",IEEE BigData,"Riazat Ryan,Handong Zhao,Ming Shao"
2017,"Towards memory and computation efficient graph processing on spark.",IEEE BigData,"Xinhui Tian,Yuanqing Guo,Jianfeng Zhan,Lei Wang 0004"
2017,"PSEISMIC: A personalized self-exciting point process model for predicting tweet popularity.",IEEE BigData,"Hsin-Yu Chen,Cheng-Te Li"
2013,"Zero-knowledge private graph summarization.",IEEE BigData,"Maryam Shoaran,Alex Thomo,Jens H. Weber-Jahnke"
2018,"Visualizing High-dimensional single-cell RNA-sequencing data through multiple Random Projections.",IEEE BigData,"Sotiris K. Tasoulis,Aristidis G. Vrahatis,Spiros V. Georgakopoulos,Vassilis P. Plagianakos"
2013,"Map-based graph analysis on MapReduce.",IEEE BigData,"Upa Gupta,Leonidas Fegaras"
2019,"Learning a Faceted Customer Segmentation for Discovering new Business Opportunities at Intel.",IEEE BigData,"Itay Lieder,Meirav Segal,Eran Avidan,Asaf Cohen 0004,Tom Hope"
2020,"Supervised Topic Compositional Neural Language Model for Clinical Narrative Understanding.",IEEE BigData,"Xiao Qin 0003,Cao Xiao,Tengfei Ma 0001,Tabassum Kakar,Susmitha Wunnava,Xiangnan Kong,Elke A. Rundensteiner,Fei Wang"
2016,"Spatio-temporal interpolation methods for solar events metadata.",IEEE BigData,"Soukaina Filali Boubrahimi,Berkay Aydin,Dustin Kempton,Rafal A. Angryk"
2017,"A comparative study on learning to rank with computational methods.",IEEE BigData,"Inci Batmaz,Pinar Karagoz,Gulsah Serdar"
2014,"Challenges of data integration and interoperability in big data.",IEEE BigData,"Anirudh Kadadi,Rajeev Agrawal,Christopher Nyamful,Rahman Atiq"
2020,"Interpretable Visualization and Higher-Order Dimension Reduction for ECoG Data.",IEEE BigData,"Kelly Geyer,Frederick Campbell,Andersen Chang,John F. Magnotti,Michael Beauchamp,Genevera I. Allen"
2014,"A C library of repair-efficient erasure codes for distributed data storage systems.",IEEE BigData,"Chao Tian"
2018,"OverSketch: Approximate Matrix Multiplication for the Cloud.",IEEE BigData,"Vipul Gupta,Shusen Wang,Thomas A. Courtade,Kannan Ramchandran"
2019,"Detecting Model Changes and their Early Warning Signals Using MDL Change Statistics.",IEEE BigData,"So Hirai,Kenji Yamanishi"
2020,"On Convolutional Autoencoders to Speed Up Similarity-Based Time Series Mining.",IEEE BigData,"Yuri Gabriel Aragão da Silva,Diego Furtado Silva"
2019,"Fast Record Linkage for Company Entities.",IEEE BigData,"Thomas Gschwind,Christoph Miksovic,Julian Minder,Katsiaryna Mirylenka,Paolo Scotton"
2019,"SKI: An Agile Framework for Data Science.",IEEE BigData,"Jeffrey S. Saltz,Alex Sutherland"
2019,"Automatic Extraction of Personality from Text: Challenges and Opportunities.",IEEE BigData,"Nazar Akrami,Johan Fernquist,Tim Isbister,Lisa Kaati,Björn Pelzer"
2015,"DISTINGER: A distributed graph data structure for massive dynamic graph processing.",IEEE BigData,"Guoyao Feng,Xiao Meng,Khaled Ammar"
2019,"Suspicious Location Detection Using Trajectory Analysis & Location Backfilling - A Scalable Approach.",IEEE BigData,"Su Won Bae,Aravind Ravi,Sangaralingam Kajanan,Nisha Verma,Anindya Datta,Varun Chugh"
2014,"The exceptional and the everyday: 144 Hours in Kiev.",IEEE BigData,"Lev Manovich,Alise Tifentale,Mehrdad Yazdani,Jay Chow"
2020,"A Preliminary Experimental Analysis on RateMyProfessors.",IEEE BigData,"Byron J. Gao,Alexander Katrompas"
2015,"Unified framework for clinical data analytics (U-CDA).",IEEE BigData,"Jay Gholap,Vandana P. Janeja,Yelena Yesha"
2017,"Two-level clustering fast betweenness centrality computation for requirement-driven approximation.",IEEE BigData,"Angelo Furno,Nour-Eddin El Faouzi,Rajesh Sharma,Eugenio Zimeo"
2013,"Content-based assessment of the credibility of online healthcare information.",IEEE BigData,"Meeyoung Park,Hariprasad Sampathkumar,Bo Luo,Xue-wen Chen 0001"
2016,"Online anomaly detection using non-parametric technique for big data streams in cloud collaborative environment.",IEEE BigData,"G. S. Smrithy,Sathyan Munirathinam,Ramadoss Balakrishnan"
2018,"MIS-IoT: Modular Intelligent Server Based Internet of Things Framework with Big Data and Machine Learning.",IEEE BigData,"Aras Can Onal,Omer Berat Sezer,A. Murat Ozbayoglu,Erdogan Dogdu"
2015,"Time complexity and architecture of a cloud based prognostics system for a multi-client condition monitoring activity.",IEEE BigData,"Ashwin K. Thillai Natarajan,Sagar V. Kamarthi"
2019,"GHOSTZ PW/GF: Distributed Parallel Homology Search System for Large-scale Metagenomic Analysis.",IEEE BigData,"Kenta Machida,Osamu Tatebe"
2016,"Detecting fraud, corruption, and collusion in international development contracts: The design of a proof-of-concept automated system.",IEEE BigData,"Emily Grace,Ankit Rai,Elissa M. Redmiles,Rayid Ghani"
2017,"Improving cyber-attack predictions through information foraging.",IEEE BigData,"Adam Dalton 0001,Bonnie J. Dorr,Leon Liang,Kristy Hollingshead"
2013,"Robustness of emotion extraction from 20",IEEE BigData,"Alberto Acerbi,Vasileios Lampos,R. Alexander Bentley"
2016,"Privacy-preserving string search for genome sequences with FHE bootstrapping optimization.",IEEE BigData,"Yu Ishimaki,Hiroki Imabayashi,Kana Shimizu,Hayato Yamana"
2019,"Paper Recommendation Based on Citation Relation.",IEEE BigData,"William Tanner,Esra Akbas,Mir Hasan"
2018,"Detecting Highly Overlapping Community Structure by Model-based Maximal Clique Expansion.",IEEE BigData,"Saïd Jabbour,Nizar Mhadhbi,Badran Raddaoui,Lakhdar Sais"
2019,"Effectiveness of Usability & Performance Features for Web Credibility Evaluation.",IEEE BigData,"Kenta Yamada,Hayato Yamana"
2019,"Targeted display advertising: the case of preferential attachment.",IEEE BigData,"Saurav Manchanda,Pranjul Yadav,Khoa D. Doan,S. Sathiya Keerthi"
2017,"Solar flare prediction using multivariate time series decision trees.",IEEE BigData,"Ruizhe Ma,Soukaina Filali Boubrahimi,Shah Muhammad Hamdi,Rafal A. Angryk"
2019,"Help Oneself in Helping the Others: the Ecology of Online Support Groups.",IEEE BigData,"Shuaidong Pan,Tianran Hu,Shujing Sun,Jianbo Yuan,Jiebo Luo"
2020,"Identifying the most Common Frameworks Data Science Teams Use to Structure and Coordinate their Projects.",IEEE BigData,"Jeffrey S. Saltz,Nicholas Hotz"
2017,"An apache calcite-based polystore variation for federated querying of heterogeneous healthcare sources.",IEEE BigData,"Ashwin Kumar Vajantri,Kunwar Deep Singh Toor,Edmon Begoli,Jack Bates"
2020,"Relational Graph Embeddings for Table Retrieval.",IEEE BigData,"Mohamed Trabelsi,Zhiyu Chen,Brian D. Davison 0001,Jeff Heflin"
2020,"An Analysis Approach of Messaging Mechanism on Social Networking Services.",IEEE BigData,"Hidehiro Matsumoto,Akira Ishii"
2017,"Discovering the interdisciplinary nature of big data research.",IEEE BigData,"Yin Zhang,Jiming Hu"
2020,"A Comparative Evaluation of Top-N Recommendation Algorithms: Case Study with Total Customers.",IEEE BigData,"Idir Benouaret,Sihem Amer-Yahia"
2020,"Explainable Machine Learning for Regime-Based Asset Allocation.",IEEE BigData,"Ruoyun Zhang,Chao Yi,Yixin Chen"
2014,"Big data problems on discovering and analyzing causal relationships in epidemiological data.",IEEE BigData,"Yiheng Liang,Armin R. Mikler"
2019,"Novel Online Algorithms for Nonparametric Correlations with Application to Analyze Sensor Data.",IEEE BigData,"Wei Xiao"
2017,"Large-scale joint topic, sentiment & user preference analysis for online reviews.",IEEE BigData,"Xinli Yu,Zheng Chen 0010,Wei-Shih Yang,Xiaohua Hu 0001,Erjia Yan,Guangrong Li"
2017,"Estimation of distance-based metrics for very large graphs with MinHash Signatures.",IEEE BigData,"Giambattista Amati,Simone Angelini,Giorgio Gambosi,Gianluca Rossi,Paola Vocca"
2020,"Examining Deep Learning Models with Multiple Data Sources for COVID-19 Forecasting.",IEEE BigData,"Lijing Wang 0001,Aniruddha Adiga,Srinivasan Venkatramanan,Jiangzhuo Chen,Bryan L. Lewis,Madhav Marathe"
2019,"Multi-task Deep Reinforcement Learning for Scalable Parallel Task Scheduling.",IEEE BigData,"Lingxin Zhang,Qi Qi 0001,Jingyu Wang 0001,Haifeng Sun,Jianxin Liao"
2018,"Improved Dynamic Memory Network for Dialogue Act Classification with Adversarial Training.",IEEE BigData,"Yao Wan,Wenqiang Yan,Jianwei Gao,Zhou Zhao,Jian Wu 0001,Philip S. Yu"
2020,"Knowledge Graph Anonymization using Semantic Anatomization.",IEEE BigData,"Maxime Thouvenot,Olivier Curé,Philippe Calvez"
2017,"Gamified crowdsourcing for disaster risk management.",IEEE BigData,"Antonella Frisiello,Quynh Nhu Nguyen,Claudio Rossi 0003"
2015,"Distributed dynamic elastic nets: A scalable approach for regularization in dynamic manufacturing environments.",IEEE BigData,"Naveen Ramakrishnan,Rumi Ghosh"
2017,"Developing an edge computing platform for real-time descriptive analytics.",IEEE BigData,"Hung Cao,Monica Wachowicz,Sangwhan Cha"
2018,"DLA: a Distributed, Location-based and Apriori-based Algorithm for Biological Sequence Pattern Mining.",IEEE BigData,"Eirini Stamoulakatou,Andrea Gulino,Pietro Pinoli"
2016,"Hidden Markov based anomaly detection for water supply systems.",IEEE BigData,"Zahra Zohrevand,Uwe Glässer,Hamed Yaghoubi Shahir,Mohammad A. Tayebi,Robert Costanzo"
2018,"Is Re-ranking Useful for Open-set Person Re-identification?",IEEE BigData,"Hongsheng Wang,Shengcai Liao,Zhen Lei,Yang Yang"
2019,"IEEE BigData 2019 Cup: Binary Classification via Tensor Completion.",IEEE BigData,"Teresa M. Ranadive,Christopher J. Coley"
2015,"High performance analysis of big spatial data.",IEEE BigData,"David Haynes 0003,Suprio Ray,Steven M. Manson,Ankit Soni"
2017,"Analyzing regional characteristics of living activities of elderly people from large survey data with probabilistic latent spatial semantic structure modeling.",IEEE BigData,"Ayae Ide,Kazuya Yamashita,Yoichi Motomura,Takao Terano"
2018,"Performance Prediction using Neural Network and Confidence Intervals: a Gas Turbine application.",IEEE BigData,"Silvia Cisotto,Randa Herzallah"
2020,"Preserving Privacy of Temporal Big Data.",IEEE BigData,"Anifat M. Olawoyin,Carson K. Leung,Alfredo Cuzzocrea"
2020,"r-LSTM: Time Series Forecasting for COVID-19 Confirmed Cases with LSTMbased Framework.",IEEE BigData,"Mohammad Masum,Hossain Shahriar,Hisham M. Haddad,Md. Shafiul Alam"
2016,"Trusted cloud SQL DBS with on-the-fly AES decryption/encryption.",IEEE BigData,"Sushil Jajodia,Witold Litwin,Thomas J. E. Schwarz"
2015,"Considerations and recommendations for data availability for data analytics for manufacturing.",IEEE BigData,"Don Libes,Seung-Jun Shin,Jungyub Woo"
2019,"Measuring, Quantifying, and Predicting the Cost-Accuracy Tradeoff.",IEEE BigData,"Matt Baughman,Nifesh Chakubaji,Hong-Linh Truong 0001,Krists Kreics,Kyle Chard,Ian T. Foster"
2018,"Practical Cross Program Memoization with KeyChain.",IEEE BigData,"Craig Mustard,Alexandra Fedorova"
2013,"P-DOT: A model of computation for big data.",IEEE BigData,"Tao Luo 0004,Yin Liao,Guoliang Chen 0001,Yunquan Zhang"
2017,"A trade-off between estimation accuracy of worker quality and task complexity.",IEEE BigData,"Yoshitaka Matsuda,Yu Suzuki,Satoshi Nakamura 0001"
2020,"Large-scale Data Integration for Facilities Analytics: Challenges and Opportunities.",IEEE BigData,"Balaje T. Thumati,Halasya Siva Subramania,Rajeev Shastri,Karthik Kalyana Kumar,Nicole Hessner,Vincent Villa,Aaron Page,David Followell"
2019,"SubGraph2Vec: Highly-Vectorized Tree-like Subgraph Counting.",IEEE BigData,"Langshi Chen,Jiayu Li,Cenk Sahinalp,Madhav Marathe,Anil Vullikanti,Andrey Nikolaev,Egor Smirnov,Ruslan Israfilov,Judy Qiu"
2016,"Supporting large scale connected vehicle data analysis using HIVE.",IEEE BigData,"Weijia Xu,Natalia Ruiz-Juri,Amit Gupta,Amanda Deering,Chandra Bhat,James Kuhr,Jackson Archer"
2020,"A Self-limiting Hawkes Process: Interpretation, Estimation, and Use in Crime Modeling.",IEEE BigData,"Jack Olinde,Martin B. Short"
2020,"Accelerating Text Mining Using Domain-Specific Stop Word Lists.",IEEE BigData,"Farah Alshanik,Amy W. Apon,Alexander Herzog,Ilya Safro,Justin Sybrandt"
2013,"Re-projection of terabyte-sized images.",IEEE BigData,"Peter Bajcsy,Antoine Vandecreme,Mary Brady"
2015,"Wrangler's user environment: A software framework for management of data-intensive computing system.",IEEE BigData,"Christopher Jordan,David Walling,Weijia Xu,Stephen A. Mock,Niall Gaffney,Dan Stanzione"
2016,"Evaluation of K-means data clustering algorithm on Intel Xeon Phi.",IEEE BigData,"Sunwoo Lee,Wei-keng Liao,Ankit Agrawal,Nikos Hardavellas,Alok N. Choudhary"
2019,"Dynamic Collaborative Visualization Ecosystem to Support the Analysis of Large-Scale Disparate Data.",IEEE BigData,"Christopher Koehler,Andrew Berger,Raksha Rajashekar,Thomas Wischgoll,Simon Su"
2019,"Hardening DGA Classifiers Utilizing IVAP.",IEEE BigData,"Charles Grumer,Jonathan Peck,Femi G. Olumofin,Anderson C. A. Nascimento,Martine De Cock"
2018,"Privacy Preserving Fisher's Exact Test on Genomic Data.",IEEE BigData,"Anna Poon,Steve Jankly,Tingting Chen"
2018,"A Quality-Driven Recommender System for IaaS Cloud Services.",IEEE BigData,"Eyhab Al-Masri,Lingwei Meng"
2016,"Three-dimensional spatial join count exploiting CPU optimized STR R-tree.",IEEE BigData,"Ryuya Mitsuhashi,Hideyuki Kawashima,Takahiro Nishimichi,Osamu Tatebe"
2020,"Patterns of retinal nerve fiber layer loss in patients with glaucoma identified by deep archetypal analysis.",IEEE BigData,"Sidharth Mahotra,Mengyu Wang,Tobias Elze,Michael V. Boland,Louis R. Pasquale,Juleke Majoor,Koen A. Vermeer,Chris Johnson,Kouros Nouri-Mahdavi,Hans G. Lemij,Micahel H. Goldbaum,Siamak Yousefi"
2016,"SciSpark: Highly interactive in-memory science data analytics.",IEEE BigData,"Brian Wilson,Rahul Palamuttam,Kim Whitehall,Chris Mattmann,Alex Goodman,Maziyar Boustani,Sujen Shah,Paul Zimdars,Paul M. Ramirez"
2016,"A DEA approach for Supplier Selection with AHP and risk consideration.",IEEE BigData,"Jasmine J. Lim,Allan N. Zhang"
2015,"Semantics for Big Data access & integration: Improving industrial equipment design through increased data usability.",IEEE BigData,"Jenny Weisenberg Williams,Paul Cuddihy,Justin McHugh,Kareem S. Aggour,Arvind Menon,Steven M. Gustafson,Timothy Healy"
2020,"FairFL: A Fair Federated Learning Approach to Reducing Demographic Bias in Privacy-Sensitive Classification Models.",IEEE BigData,"Daniel Yue Zhang,Ziyi Kou,Dong Wang"
2020,"Stratification of, albeit Mathematical Optimization and Artificial Intelligent (AI) Driven, High-Risk Elderly Outpatients for priority house call visits - a framework to transform healthcare services from reactive to preventive.",IEEE BigData,"Chandrasekar Vuppalapati,Anitha Ilapakurti,Sharat Kedari,Raja Vuppalapati,Jaya Shankar Vuppalapati,Santosh Kedari"
2015,"An iterative methodology for big data management, analysis and visualization.",IEEE BigData,"Roberto Tardío,Alejandro Maté,Juan Trujillo"
2014,"Combining Hadoop and GPU to preprocess large Affymetrix microarray data.",IEEE BigData,"Sufeng Niu,Guangyu Yang,Nilim Sarma,Pengfei Xuan,Melissa C. Smith,Pradip K. Srimani,Feng Luo 0001"
2013,"Fast solution of load shedding problems via a sequence of linear programs.",IEEE BigData,"Harish S. Bhat,Garnet J. Vaz,Juan C. Meza"
2018,"Spark-uDAPL: Cost-Saving Big Data Analytics on Microsoft Azure Cloud with RDMA Networks",IEEE BigData,"Xiaoyi Lu,Dipti Shankar,Haiyang Shi,Dhabaleswar K. Panda"
2015,"Push-based system for molecular simulation data analysis.",IEEE BigData,"Vladimir Grupcev,Yi-Cheng Tu,Joseph C. Fogarty,Sagar Pandit"
2020,"Making an Array Database Language Server-Side Extensible.",IEEE BigData,"Otoniel José Campos Escobar,Dimitar Misev,Peter Baumann 0001"
2019,"Analysis and Prediction of Data Transfer Throughput for Data-Intensive Workloads.",IEEE BigData,"Devarshi Ghoshal,Kesheng Wu,Eric Pouyoul,Erich Strohmaier"
2017,"An infrastructure and application of computational archival science to enrich and integrate big digital archival data: Using Taiwan Indigenous Peoples Open Research Data (TIPD) as an example.",IEEE BigData,"Ji-Ping Lin"
2015,"TPS: A task placement strategy for big data workflows.",IEEE BigData,"Mahdi Ebrahimi,Aravind Mohan,Shiyong Lu,Robert G. Reynolds"
2016,"Improving clustering efficiency by SimHash-based K-Means algorithm for big data analytics.",IEEE BigData,"Jenq-Haur Wang,Jia-Zhi Lin"
2017,"Towards an ethical application of customer feedback data.",IEEE BigData,"Ross Smith"
2016,"Cache-oblivious loops based on a novel space-filling curve.",IEEE BigData,"Christian Böhm,Martin Perdacher,Claudia Plant"
2019,"Interactive Visualization of Time-Varying Hyperspectral Plant Images for High-Throughput Phenotyping.",IEEE BigData,"Feiyu Zhu,Yu Pan,Tian Gao,Harkamal Walia,Hongfeng Yu"
2019,"Automatic Generation of Electronic Medical Record Based on GPT2 Model.",IEEE BigData,"Junkun Peng,Pin Ni,Jiayi Zhu,Zhenjin Dai,Yuming Li,Gangmin Li,Xuming Bai"
2018,"An Empirical Study of the Application of Machine Learning and Keyword Terms Methodologies to Privilege-Document Review Projects in Legal Matters.",IEEE BigData,"Peter Gronvall,Nathaniel Huber-Fliflet,Jianping Zhang,Robert Keeling,Robert Neary,Haozhen Zhao"
2020,"Real-Time Periodic Advertisement Recommendation Optimization using Ising Machine.",IEEE BigData,"Fan Mo,Huida Jiao,Shun Morisawa,Makoto Nakamura,Koichi Kimura,Hisanori Fujisawa,Masafumi Ohtsuka,Hayato Yamana"
2017,"Big data processing: Is there a framework suitable for economists and statisticians?",IEEE BigData,"Giuseppe Bruno,Demetrio Condello,Alberto Falzone,Andrea Luciani"
2018,"Social Interaction Model.",IEEE BigData,"Benjamin Johannes Flesch"
2018,"Motif-Preserving Dynamic Local Graph Cut.",IEEE BigData,"Dawei Zhou,Jingrui He,Hasan Davulcu,Ross Maciejewski"
2017,"Sequential algorithms to split and merge ultra-high resolution 3D images.",IEEE BigData,"Valérie Hayot-Sasson,Yongping Gao,Yuhong Yan,Tristan Glatard"
2019,"Single-Image Dehazing Using Color Attenuation Prior Based on Haze-Lines.",IEEE BigData,"Qianru Wang,Li Zhao 0005,Guiying Tang,Hanli Zhao,Xiaoqin Zhang 0002"
2014,"Empowering users of social networks to assess their privacy risks.",IEEE BigData,"Vladimir Estivill-Castro,Peter Hough,Md Zahidul Islam 0001"
2019,"Frequent Causal Pattern Mining: A Computationally Efficient Framework For Estimating Bias-Corrected Effects.",IEEE BigData,"Pranjul Yadav,Michael S. Steinbach,M. Regina Castro,Pedro J. Caraballo,Vipin Kumar,György J. Simon"
2019,"Learning to Predict Material Structure from Neutron Scattering Data.",IEEE BigData,"Cristina Garcia-Cardona,Ramakrishnan Kannan,Travis Johnston,Thomas Proffen,Katharine Page,Sudip K. Seal"
2013,"Index-based join operations in Hive.",IEEE BigData,"Mahsa Mofidpoor,Nematollaah Shiri,Thiruvengadam Radhakrishnan"
2014,"In-memory I/O and replication for HDFS with Memcached: Early experiences.",IEEE BigData,"Nusrat Sharmin Islam,Xiaoyi Lu,Md. Wasi-ur-Rahman,Raghunath Rajachandrasekar,Dhabaleswar K. Panda"
2019,"Parallel R Computing on the Web.",IEEE BigData,"Ranjini Subramanian,Hui Zhang 0006"
2013,"Complete storm identification algorithms from big raw rainfall data using MapReduce framework.",IEEE BigData,"Kulsawasd Jitkajornwanich,Upa Gupta,Sakthi Kumaran Shanmuganathan,Ramez Elmasri,Leonidas Fegaras,John McEnery"
2019,"Delog: A High-Performance Privacy Preserving Log Filtering Framework.",IEEE BigData,"Amey Agrawal,Abhishek Dixit,Namrata A. Shettar,Darshil Kapadia,Vikram Agrawal,Rajat Gupta,Rohit Karlupia"
2019,"Analyzing Public Outlook towards Vaccination using Twitter.",IEEE BigData,"Rutuja Mahajan,William L. Romine,Michele Miller,Tanvi Banerjee"
2019,"Metapath Enhanced Graph Attention Encoder for HINs Representation Learning.",IEEE BigData,"Yuwei Fu,Yun Xiong,Philip S. Yu,Tianyi Tao,Yangyong Zhu"
2014,"A CCG virtual system for big data application communication costs analysis.",IEEE BigData,"Yongen Yu,Wei Tang 0001,Hongbo Zou,Liwei Liu"
2019,"An Application of Spatio-temporal Co-occurrence Analyses for Integrating Solar Active Region Data from Multiple Reporting Modules.",IEEE BigData,"Xumin Cai,Berkay Aydin,Manolis K. Georgoulis,Rafal A. Angryk"
2018,"Cyber-Physical Disaster Drill: Preliminary Results and Social Challenges of the First Attempts to Unify Human, ICT and AI in Disaster Response.",IEEE BigData,"Flavia Fulco,Munenari Inoguchi,Tomoya Mikami"
